time_s,raw_ch1,raw_ch2,raw_ch3,raw_ch4,raw_ch5,raw_ch6,raw_ch7,raw_ch8
27.914062,44,2179,2179,16,5,-26,-22,-20
27.917969,45,2179,2179,16,5,-26,-22,-20
27.921875,45,2179,2179,16,5,-26,-22,-20
27.925781,46,2179,2179,15,5,-26,-22,-21
27.929688,46,2179,2179,15,5,-26,-22,-21
27.933594,46,2179,2179,16,5,-26,-22,-21
27.937500,46,2179,2179,16,6,-26,-22,-21
27.941406,47,2179,2179,15,5,-26,-22,-21
27.945312,47,2179,2179,16,5,-27,-22,-21
27.949219,47,2179,2179,16,5,-27,-22,-21
27.953125,47,2179,2179,16,6,-26,-22,-21
27.957031,47,2179,2179,16,6,-26,-22,-21
27.960938,47,2179,2179,15,5,-26,-22,-21
27.964844,47,2179,2179,15,5,-26,-22,-21
27.968750,47,2179,2179,16,6,-26,-22,-21
27.972656,47,2179,2179,16,6,-26,-22,-21
27.976562,48,2179,2179,16,5,-26,-22,-21
27.980469,48,2179,2179,15,5,-26,-22,-20
27.984375,48,2179,2179,16,6,-26,-22,-20
27.988281,48,2179,2179,16,5,-26,-22,-20
27.992188,49,2179,2179,16,5,-26,-21,-20
27.996094,49,2179,2179,16,5,-26,-22,-20
28.000000,49,2179,2179,16,5,-31,-21,-20
28.003906,49,2179,2179,16,6,-26,-22,-20
28.007812,49,2179,2179,16,5,-26,-22,-20
28.011719,49,2179,2179,16,5,-26,-22,-20
28.015625,49,2179,2179,16,6,-26,-22,-20
28.019531,49,2179,2179,16,6,-26,-22,-20
28.023438,49,2179,2179,16,6,-26,-22,-20
28.027344,50,2179,2179,16,5,-26,-22,-20
28.031250,49,2179,2179,16,5,-26,-22,-21
28.035156,49,2179,2179,16,6,-26,-22,-21
28.039062,49,2179,2179,16,6,-26,-22,-20
28.042969,49,2179,2179,16,6,-26,-22,-21
28.046875,49,2179,2179,16,6,-26,-22,-21
28.050781,48,2179,2179,16,6,-26,-22,-21
28.054688,49,2179,2179,16,6,-26,-22,-21
28.058594,49,2179,2179,16,6,-26,-22,-21
28.062500,48,2179,2179,16,6,-26,-22,-21
28.066406,48,2179,2179,17,6,-26,-22,-21
28.070312,48,2179,2179,17,6,-26,-22,-21
28.074219,48,2179,2179,17,6,-26,-22,-20
28.078125,48,2179,2179,16,6,-26,-22,-20
28.082031,48,2179,2179,17,6,-26,-22,-20
28.085938,48,2179,2179,17,6,-26,-22,-20
28.089844,48,2179,2179,17,6,-26,-22,-20
28.093750,49,2179,2179,16,6,-26,-22,-20
28.097656,49,2179,2179,16,6,-26,-22,-21
28.101562,49,2179,2179,16,6,-26,-22,-21
28.105469,50,2179,2179,16,6,-26,-22,-21
28.109375,50,2179,2179,16,5,-26,-22,-20
28.113281,50,2179,2179,16,5,-26,-22,-21
28.117188,50,2179,2179,16,5,-26,-21,-20
28.121094,50,2179,2179,16,5,-26,-22,-21
28.125000,51,2179,2179,15,5,-24,-22,-20
28.128906,51,2179,2179,16,5,-26,-22,-21
28.132812,50,2179,2179,16,5,-26,-22,-21
28.136719,50,2179,2179,16,5,-26,-22,-21
28.140625,51,2179,2179,16,5,-26,-22,-21
28.144531,51,2179,2179,16,5,-26,-22,-21
28.148438,50,2179,2179,16,5,-26,-22,-21
28.152344,50,2179,2179,16,6,-26,-22,-21
28.156250,51,2179,2179,16,6,-26,-22,-21
28.160156,51,2179,2179,16,5,-26,-22,-21
28.164062,51,2179,2179,16,5,-26,-22,-21
28.167969,51,2179,2179,16,6,-26,-22,-21
28.171875,51,2179,2179,16,6,-26,-22,-21
28.175781,51,2179,2179,16,5,-26,-22,-21
28.179688,52,2179,2179,16,5,-26,-22,-21
28.183594,51,2179,2179,16,6,-26,-22,-21
28.187500,52,2179,2179,16,6,-26,-22,-20
28.191406,52,2179,2179,16,6,-26,-22,-20
28.195312,52,2179,2179,16,6,-26,-22,-20
28.199219,52,2179,2179,17,6,-26,-22,-20
28.203125,52,2179,2179,17,6,-26,-22,-21
28.207031,53,2179,2179,18,6,-26,-22,-21
28.210938,53,2179,2179,18,6,-26,-22,-20
28.214844,53,2179,2179,18,6,-26,-22,-21
28.218750,53,2179,2179,19,6,-26,-22,-21
28.222656,53,2179,2179,19,6,-26,-22,-20
28.226562,54,2179,2179,18,5,-26,-22,-20
28.230469,53,2179,2179,18,6,-26,-22,-21
28.234375,53,2179,2179,18,6,-26,-22,-21
28.238281,53,2179,2179,18,6,-26,-22,-21
28.242188,53,2179,2179,17,5,-26,-22,-21
28.246094,53,2179,2179,17,5,-26,-22,-21
28.250000,53,2179,2179,18,5,-31,-22,-21
28.253906,53,2179,2179,18,5,-26,-22,-20
28.257812,53,2179,2179,18,5,-26,-22,-21
28.261719,53,2179,2179,18,5,-26,-22,-20
28.265625,52,2179,2179,18,5,-26,-22,-20
28.269531,52,2179,2179,18,6,-26,-22,-20
28.273438,53,2179,2179,18,6,-26,-22,-20
28.277344,52,2179,2179,18,5,-26,-22,-20
28.281250,52,2179,2179,18,6,-26,-22,-20
28.285156,52,2179,2179,18,6,-26,-22,-20
28.289062,52,2179,2179,18,6,-26,-22,-20
28.292969,53,2179,2179,18,6,-26,-22,-20
28.296875,53,2179,2179,18,5,-26,-22,-21
28.300781,52,2179,2179,18,6,-26,-22,-21
28.304688,53,2179,2179,18,6,-26,-22,-21
28.308594,53,2179,2179,18,5,-26,-22,-21
28.312500,53,2179,2179,18,6,-26,-22,-21
28.316406,53,2179,2179,18,6,-26,-22,-21
28.320312,53,2179,2179,18,6,-26,-22,-21
28.324219,54,2179,2179,18,5,-26,-22,-21
28.328125,54,2179,2179,17,5,-26,-22,-21
28.332031,54,2179,2179,17,5,-26,-22,-21
28.335938,54,2179,2179,18,5,-26,-22,-21
28.339844,54,2179,2179,18,5,-26,-22,-21
28.343750,54,2179,2179,18,5,-26,-22,-21
28.347656,54,2179,2179,19,5,-26,-22,-21
28.351562,54,2179,2179,20,6,-26,-22,-21
28.355469,54,2179,2179,20,6,-26,-22,-21
28.359375,54,2179,2179,20,5,-26,-22,-21
28.363281,54,2179,2179,20,5,-26,-22,-21
28.367188,53,2179,2179,20,6,-26,-22,-21
28.371094,53,2179,2179,21,6,-26,-22,-21
28.375000,53,2179,2179,21,6,-25,-22,-21
28.378906,53,2179,2179,22,5,-26,-22,-21
28.382812,52,2179,2179,23,6,-26,-22,-21
28.386719,52,2179,2179,24,6,-26,-22,-21
28.390625,53,2179,2179,25,6,-26,-22,-21
28.394531,53,2179,2179,26,6,-26,-22,-20
28.398438,52,2179,2179,27,5,-26,-22,-20
28.402344,52,2179,2179,28,6,-26,-22,-20
28.406250,53,2179,2179,28,6,-26,-22,-20
28.410156,53,2179,2179,29,6,-26,-22,-20
28.414062,53,2179,2179,30,6,-26,-22,-21
28.417969,53,2179,2179,31,6,-26,-22,-21
28.421875,53,2179,2179,32,6,-26,-22,-21
28.425781,53,2179,2179,32,6,-26,-22,-21
28.429688,54,2179,2179,33,5,-26,-22,-21
28.433594,54,2179,2179,35,6,-26,-22,-21
28.437500,54,2179,2179,36,6,-26,-22,-21
28.441406,54,2179,2179,37,6,-26,-22,-21
28.445312,54,2179,2179,38,5,-27,-23,-21
28.449219,54,2179,2179,39,6,-27,-23,-21
28.453125,54,2179,2179,41,6,-26,-23,-21
28.457031,54,2179,2179,42,6,-27,-22,-21
28.460938,54,2179,2179,43,6,-26,-22,-21
28.464844,53,2179,2179,45,6,-26,-22,-21
28.468750,54,2179,2179,46,6,-26,-22,-21
28.472656,54,2179,2179,47,6,-26,-22,-20
28.476562,54,2179,2179,47,6,-26,-22,-20
28.480469,53,2179,2179,47,6,-26,-22,-20
28.484375,53,2179,2179,48,6,-26,-22,-20
28.488281,53,2179,2179,48,6,-26,-22,-20
28.492188,54,2179,2179,49,6,-26,-22,-20
28.496094,54,2179,2179,50,6,-26,-22,-20
28.500000,54,2179,2179,52,6,-31,-22,-20
28.503906,54,2179,2179,54,6,-26,-22,-20
28.507812,54,2179,2179,56,5,-26,-22,-20
28.511719,54,2179,2179,58,5,-26,-22,-20
28.515625,54,2179,2179,61,5,-26,-22,-20
28.519531,54,2179,2179,62,5,-26,-22,-20
28.523438,54,2179,2179,63,5,-26,-22,-20
28.527344,55,2179,2179,64,5,-26,-22,-20
28.531250,54,2179,2179,65,5,-26,-22,-20
28.535156,55,2179,2179,67,5,-26,-22,-20
28.539062,55,2179,2179,68,5,-26,-22,-20
28.542969,55,2179,2179,70,5,-26,-22,-21
28.546875,55,2179,2179,71,5,-26,-22,-21
28.550781,54,2179,2179,73,5,-26,-22,-21
28.554688,55,2179,2179,74,5,-26,-22,-21
28.558594,55,2179,2179,74,5,-26,-22,-21
28.562500,55,2179,2179,74,5,-26,-22,-21
28.566406,54,2179,2179,75,6,-26,-22,-21
28.570312,54,2179,2179,76,6,-26,-22,-21
28.574219,55,2179,2179,78,6,-26,-22,-21
28.578125,55,2179,2179,80,5,-26,-22,-21
28.582031,54,2179,2179,82,6,-26,-22,-20
28.585938,54,2179,2179,84,6,-26,-22,-21
28.589844,55,2179,2179,86,6,-26,-22,-21
28.593750,55,2179,2179,87,5,-26,-22,-21
28.597656,54,2179,2179,88,5,-26,-22,-21
28.601562,54,2179,2179,89,6,-26,-22,-21
28.605469,55,2179,2179,90,6,-26,-22,-21
28.609375,55,2179,2179,90,6,-26,-22,-21
28.613281,54,2179,2179,92,6,-26,-22,-21
28.617188,54,2179,2179,93,6,-26,-21,-21
28.621094,54,2179,2179,95,6,-26,-22,-21
28.625000,54,2179,2179,96,6,-24,-22,-21
28.628906,54,2179,2179,97,6,-26,-22,-21
28.632812,54,2179,2179,98,6,-26,-22,-21
28.636719,54,2179,2179,100,6,-26,-22,-21
28.640625,55,2179,2179,100,6,-26,-22,-21
28.644531,55,2179,2179,102,6,-26,-22,-21
28.648438,54,2179,2179,103,6,-26,-22,-20
28.652344,54,2179,2179,104,6,-26,-22,-21
28.656250,54,2179,2179,105,6,-26,-22,-20
28.660156,54,2179,2179,105,6,-26,-22,-20
28.664062,54,2179,2179,106,6,-26,-22,-20
28.667969,54,2179,2179,107,6,-26,-22,-21
28.671875,54,2179,2179,108,6,-26,-22,-21
28.675781,54,2179,2179,109,5,-26,-22,-21
28.679688,55,2179,2179,109,5,-26,-22,-21
28.683594,54,2179,2179,111,6,-26,-22,-21
28.687500,54,2179,2179,111,5,-26,-22,-21
28.691406,54,2179,2179,112,5,-26,-22,-21
28.695312,54,2179,2179,113,5,-26,-22,-21
28.699219,54,2179,2179,114,5,-26,-22,-20
28.703125,54,2179,2179,115,5,-26,-22,-21
