time_s,respiratory_signal_raw_ch1,time_capnogram_raw_ch4
45.68359375,55,175
45.6875,56,175
45.69140625,56,175
45.6953125,56,174
45.69921875,56,175
45.703125,55,175
45.70703125,56,174
45.7109375,56,174
45.71484375,56,175
45.71875,55,175
45.72265625,56,175
45.7265625,56,174
45.73046875,55,174
45.734375,55,174
45.73828125,55,174
45.7421875,55,174
45.74609375,54,174
45.75,54,174
45.75390625,54,175
45.7578125,55,174
45.76171875,55,174
45.765625,54,174
45.76953125,54,174
45.7734375,54,174
45.77734375,54,174
45.78125,54,174
45.78515625,54,174
45.7890625,54,174
45.79296875,54,174
45.796875,54,174
45.80078125,54,174
45.8046875,54,174
45.80859375,54,174
45.8125,54,174
45.81640625,54,174
45.8203125,54,174
45.82421875,54,174
45.828125,54,174
45.83203125,53,174
45.8359375,53,174
45.83984375,53,173
45.84375,53,172
45.84765625,52,171
45.8515625,52,168
45.85546875,52,164
45.859375,52,156
45.86328125,51,147
45.8671875,51,137
45.87109375,51,125
45.875,51,114
45.87890625,50,105
45.8828125,50,97
45.88671875,50,91
45.890625,49,85
45.89453125,49,79
45.8984375,49,73
45.90234375,48,66
45.90625,49,57
45.91015625,49,50
45.9140625,48,44
45.91796875,48,39
45.921875,48,37
45.92578125,48,35
45.9296875,48,34
45.93359375,48,34
45.9375,48,33
45.94140625,48,31
45.9453125,48,29
45.94921875,48,28
45.953125,48,26
45.95703125,47,25
45.9609375,47,25
45.96484375,47,25
45.96875,47,25
45.97265625,47,24
45.9765625,47,25
45.98046875,46,25
45.984375,46,25
45.98828125,46,24
45.9921875,45,24
45.99609375,45,24
46.0,44,24
46.00390625,44,24
46.0078125,44,24
46.01171875,44,24
46.015625,44,25
46.01953125,44,25
46.0234375,44,25
46.02734375,44,24
46.03125,43,25
46.03515625,43,25
46.0390625,43,24
46.04296875,43,24
46.046875,43,24
46.05078125,43,24
46.0546875,43,24
46.05859375,43,24
46.0625,43,24
46.06640625,43,24
46.0703125,43,24
46.07421875,43,24
46.078125,43,24
46.08203125,43,24
46.0859375,43,24
46.08984375,43,24
46.09375,43,24
46.09765625,43,23
46.1015625,43,24
46.10546875,42,24
46.109375,42,24
46.11328125,40,24
46.1171875,40,24
46.12109375,39,25
46.125,39,24
46.12890625,39,24
46.1328125,38,25
46.13671875,39,25
46.140625,39,24
46.14453125,40,24
46.1484375,40,24
46.15234375,40,24
46.15625,40,24
46.16015625,40,24
46.1640625,40,24
46.16796875,39,24
46.171875,39,24
46.17578125,39,23
46.1796875,38,24
46.18359375,38,24
46.1875,38,24
46.19140625,38,24
46.1953125,38,24
46.19921875,37,24
46.203125,37,24
46.20703125,37,24
46.2109375,37,24
46.21484375,37,24
46.21875,36,24
46.22265625,36,23
46.2265625,36,24
46.23046875,36,24
46.234375,36,24
46.23828125,36,24
46.2421875,36,24
46.24609375,36,24
46.25,36,24
46.25390625,35,24
46.2578125,36,24
46.26171875,36,24
46.265625,36,25
46.26953125,36,25
46.2734375,36,24
46.27734375,36,24
46.28125,36,25
46.28515625,36,24
46.2890625,36,24
46.29296875,35,24
46.296875,35,24
46.30078125,35,25
46.3046875,35,24
46.30859375,35,24
46.3125,34,24
46.31640625,34,24
46.3203125,34,24
46.32421875,34,24
46.328125,34,24
46.33203125,33,24
46.3359375,33,24
46.33984375,34,24
46.34375,34,24
46.34765625,34,23
46.3515625,33,24
46.35546875,34,24
46.359375,34,24
46.36328125,34,24
46.3671875,34,24
46.37109375,34,24
46.375,34,24
46.37890625,34,24
46.3828125,34,24
46.38671875,34,24
46.390625,34,24
46.39453125,34,24
46.3984375,34,24
46.40234375,33,24
46.40625,34,24
46.41015625,33,24
46.4140625,33,24
46.41796875,33,24
46.421875,33,24
46.42578125,33,24
46.4296875,33,24
46.43359375,33,24
46.4375,33,24
46.44140625,33,24
46.4453125,32,24
46.44921875,32,24
46.453125,32,25
46.45703125,32,24
46.4609375,32,24
46.46484375,32,25
46.46875,32,25
46.47265625,32,24
46.4765625,32,24
46.48046875,32,25
46.484375,32,25
46.48828125,33,25
46.4921875,33,24
46.49609375,33,24
46.5,33,24
46.50390625,33,24
46.5078125,33,24
46.51171875,33,24
46.515625,33,24
46.51953125,33,24
46.5234375,33,24
46.52734375,33,24
46.53125,32,24
46.53515625,33,24
46.5390625,33,24
46.54296875,33,24
46.546875,32,24
46.55078125,32,24
46.5546875,32,24
46.55859375,32,24
46.5625,32,24
46.56640625,32,24
46.5703125,32,24
46.57421875,32,24
46.578125,32,24
46.58203125,32,24
46.5859375,32,24
46.58984375,32,24
46.59375,32,24
46.59765625,31,24
46.6015625,31,24
46.60546875,31,24
46.609375,31,24
46.61328125,31,24
46.6171875,31,24
46.62109375,31,24
46.625,31,24
46.62890625,30,24
46.6328125,30,24
46.63671875,30,24
46.640625,30,24
46.64453125,30,24
46.6484375,30,24
46.65234375,30,25
46.65625,30,24
46.66015625,30,24
46.6640625,30,24
46.66796875,29,24
46.671875,30,24
46.67578125,30,24
46.6796875,30,24
46.68359375,30,25
46.6875,30,25
46.69140625,31,24
46.6953125,31,24
46.69921875,31,25
46.703125,32,25
46.70703125,32,24
46.7109375,32,24
46.71484375,32,24
46.71875,32,24
46.72265625,33,24
46.7265625,33,24
46.73046875,33,24
46.734375,33,24
46.73828125,34,24
46.7421875,34,24
46.74609375,34,23
46.75,34,24
46.75390625,33,24
46.7578125,34,24
46.76171875,33,24
46.765625,33,24
46.76953125,33,24
46.7734375,33,24
46.77734375,33,24
46.78125,33,24
46.78515625,33,24
46.7890625,33,24
46.79296875,33,24
46.796875,32,24
46.80078125,32,24
46.8046875,33,24
46.80859375,33,24
46.8125,33,24
46.81640625,33,25
46.8203125,33,25
46.82421875,33,24
46.828125,33,24
46.83203125,33,24
46.8359375,33,25
46.83984375,34,24
46.84375,34,24
46.84765625,34,24
46.8515625,34,24
46.85546875,35,24
46.859375,35,24
46.86328125,34,24
46.8671875,34,24
46.87109375,35,24
46.875,35,24
46.87890625,35,24
46.8828125,34,25
46.88671875,34,25
46.890625,35,24
46.89453125,35,24
46.8984375,35,25
46.90234375,35,24
46.90625,35,24
46.91015625,35,24
46.9140625,35,24
46.91796875,35,24
46.921875,35,24
46.92578125,35,24
46.9296875,35,24
46.93359375,35,24
46.9375,35,24
46.94140625,36,24
46.9453125,36,24
46.94921875,36,24
46.953125,36,24
46.95703125,37,24
46.9609375,37,24
46.96484375,36,24
46.96875,36,24
46.97265625,37,24
46.9765625,37,24
46.98046875,36,24
46.984375,36,24
46.98828125,37,24
46.9921875,37,24
46.99609375,37,24
47.0,37,24
47.00390625,37,24
47.0078125,38,24
47.01171875,38,24
47.015625,38,24
47.01953125,38,24
47.0234375,38,24
47.02734375,38,24
47.03125,38,24
47.03515625,38,24
47.0390625,39,24
47.04296875,39,24
47.046875,39,24
47.05078125,39,24
47.0546875,40,23
47.05859375,40,23
47.0625,39,23
47.06640625,39,23
47.0703125,39,24
47.07421875,39,24
47.078125,39,24
47.08203125,39,25
47.0859375,39,25
47.08984375,39,24
47.09375,39,24
47.09765625,39,24
47.1015625,39,24
47.10546875,39,24
47.109375,39,24
47.11328125,39,24
47.1171875,39,24
47.12109375,39,24
47.125,39,24
47.12890625,39,24
47.1328125,39,25
47.13671875,39,24
47.140625,39,24
47.14453125,39,24
47.1484375,39,24
47.15234375,39,24
47.15625,40,24
47.16015625,40,24
47.1640625,40,23
47.16796875,40,24
47.171875,40,24
47.17578125,40,23
47.1796875,40,23
47.18359375,40,24
47.1875,40,24
47.19140625,40,24
47.1953125,40,24
47.19921875,40,24
47.203125,40,24
47.20703125,40,24
47.2109375,40,24
47.21484375,39,24
47.21875,39,24
47.22265625,39,24
47.2265625,39,24
47.23046875,39,24
47.234375,40,24
47.23828125,40,24
47.2421875,40,24
47.24609375,40,24
47.25,40,24
47.25390625,40,24
47.2578125,40,24
47.26171875,40,24
47.265625,40,24
47.26953125,40,25
47.2734375,40,24
47.27734375,40,24
47.28125,40,24
47.28515625,40,24
47.2890625,41,24
47.29296875,41,24
47.296875,41,24
47.30078125,41,25
47.3046875,41,24
47.30859375,41,24
47.3125,41,24
47.31640625,41,24
47.3203125,41,24
47.32421875,41,24
47.328125,41,24
47.33203125,41,24
47.3359375,41,24
47.33984375,42,23
47.34375,42,23
47.34765625,42,23
47.3515625,42,24
47.35546875,42,24
47.359375,42,24
47.36328125,42,24
47.3671875,42,24
47.37109375,43,24
47.375,43,24
47.37890625,43,24
47.3828125,43,24
47.38671875,44,24
47.390625,44,24
47.39453125,44,24
47.3984375,44,24
47.40234375,44,24
47.40625,44,24
47.41015625,45,24
47.4140625,45,24
47.41796875,45,24
47.421875,46,24
47.42578125,46,24
47.4296875,46,24
47.43359375,46,24
47.4375,46,24
47.44140625,46,24
47.4453125,47,24
47.44921875,47,25
47.453125,47,25
47.45703125,47,24
47.4609375,48,24
47.46484375,48,24
47.46875,48,24
47.47265625,48,24
47.4765625,48,24
47.48046875,48,24
47.484375,49,24
47.48828125,49,24
47.4921875,50,24
47.49609375,50,24
47.5,50,24
47.50390625,51,24
47.5078125,51,24
47.51171875,51,24
47.515625,51,24
47.51953125,52,24
47.5234375,53,24
47.52734375,54,24
47.53125,54,24
47.53515625,55,24
47.5390625,56,24
47.54296875,56,24
47.546875,57,24
47.55078125,58,24
47.5546875,58,24
47.55859375,59,24
47.5625,59,24
47.56640625,59,24
47.5703125,60,24
47.57421875,60,23
47.578125,61,23
47.58203125,61,23
47.5859375,61,23
47.58984375,61,23
47.59375,61,24
47.59765625,61,24
47.6015625,62,24
47.60546875,62,24
47.609375,63,24
47.61328125,62,24
47.6171875,62,24
47.62109375,62,24
47.625,63,23
47.62890625,63,23
47.6328125,62,24
47.63671875,63,24
47.640625,63,24
47.64453125,63,24
47.6484375,63,24
47.65234375,63,24
47.65625,63,24
47.66015625,63,24
47.6640625,63,24
47.66796875,63,24
47.671875,63,25
47.67578125,64,24
47.6796875,63,24
47.68359375,64,25
47.6875,64,25
47.69140625,64,24
47.6953125,64,24
47.69921875,64,25
47.703125,64,25
47.70703125,65,24
47.7109375,65,24
47.71484375,65,24
47.71875,66,24
47.72265625,66,24
47.7265625,66,24
47.73046875,66,24
47.734375,66,24
47.73828125,66,24
47.7421875,66,24
47.74609375,66,24
47.75,66,24
47.75390625,67,24
47.7578125,67,24
47.76171875,67,24
47.765625,67,24
47.76953125,67,24
47.7734375,68,24
47.77734375,68,24
47.78125,68,24
47.78515625,68,24
47.7890625,68,24
47.79296875,68,24
47.796875,69,24
47.80078125,69,24
47.8046875,69,24
47.80859375,69,24
47.8125,69,24
47.81640625,69,25
47.8203125,69,25
47.82421875,69,24
47.828125,70,24
47.83203125,70,25
47.8359375,70,24
47.83984375,70,24
47.84375,70,24
47.84765625,70,24
47.8515625,70,25
47.85546875,71,24
47.859375,71,24
47.86328125,71,24
47.8671875,71,25
47.87109375,71,25
47.875,71,24
47.87890625,71,24
47.8828125,71,24
47.88671875,71,24
47.890625,72,24
47.89453125,72,24
47.8984375,72,25
47.90234375,72,25
47.90625,73,25
47.91015625,73,26
47.9140625,73,26
47.91796875,72,27
47.921875,73,27
47.92578125,73,26
47.9296875,73,26
47.93359375,73,26
47.9375,73,26
47.94140625,74,26
47.9453125,74,26
47.94921875,73,26
47.953125,73,26
47.95703125,74,26
47.9609375,74,26
47.96484375,74,26
47.96875,74,27
47.97265625,74,27
47.9765625,74,27
47.98046875,74,28
47.984375,74,29
47.98828125,74,30
47.9921875,74,31
47.99609375,74,31
48.0,74,32
48.00390625,74,33
48.0078125,75,33
48.01171875,75,34
48.015625,75,36
48.01953125,75,37
48.0234375,75,38
48.02734375,75,39
48.03125,75,41
48.03515625,76,43
48.0390625,76,44
48.04296875,76,45
48.046875,76,47
48.05078125,77,48
48.0546875,77,50
48.05859375,77,51
48.0625,77,53
48.06640625,77,54
48.0703125,77,56
48.07421875,77,57
48.078125,77,60
48.08203125,77,63
48.0859375,77,67
48.08984375,77,71
48.09375,77,75
48.09765625,77,79
48.1015625,77,83
48.10546875,77,85
48.109375,77,86
48.11328125,77,87
48.1171875,77,88
48.12109375,78,89
48.125,78,92
48.12890625,78,95
48.1328125,77,99
48.13671875,77,103
48.140625,77,106
48.14453125,77,108
48.1484375,77,110
48.15234375,77,111
48.15625,78,111
48.16015625,79,111
48.1640625,78,112
48.16796875,78,114
48.171875,78,116
48.17578125,78,119
48.1796875,78,123
48.18359375,78,127
48.1875,78,131
48.19140625,78,133
48.1953125,78,135
48.19921875,78,136
48.203125,78,136
48.20703125,78,135
48.2109375,78,135
48.21484375,77,136
48.21875,77,138
48.22265625,78,139
48.2265625,78,140
48.23046875,78,141
48.234375,78,142
48.23828125,78,142
48.2421875,78,142
48.24609375,79,143
48.25,78,144
48.25390625,78,145
48.2578125,79,146
48.26171875,79,148
48.265625,78,150
48.26953125,79,151
48.2734375,79,152
48.27734375,79,153
48.28125,78,154
48.28515625,78,155
48.2890625,79,155
48.29296875,78,156
48.296875,78,156
48.30078125,78,157
48.3046875,78,158
48.30859375,78,158
48.3125,78,158
48.31640625,78,159
48.3203125,78,159
48.32421875,78,158
48.328125,78,158
48.33203125,78,158
48.3359375,78,158
48.33984375,78,157
48.34375,78,157
48.34765625,78,158
48.3515625,78,159
48.35546875,78,160
48.359375,78,161
48.36328125,78,163
48.3671875,77,164
48.37109375,78,165
48.375,78,164
48.37890625,78,164
48.3828125,77,163
48.38671875,77,163
48.390625,77,162
48.39453125,77,162
48.3984375,77,163
48.40234375,77,164
48.40625,77,164
48.41015625,77,165
48.4140625,77,165
48.41796875,76,166
48.421875,77,166
48.42578125,76,166
48.4296875,76,166
48.43359375,76,165
48.4375,76,165
48.44140625,76,165
48.4453125,76,164
48.44921875,76,165
48.453125,76,165
48.45703125,76,164
48.4609375,76,165
48.46484375,75,166
48.46875,75,166
48.47265625,75,167
48.4765625,75,167
48.48046875,75,167
48.484375,75,167
48.48828125,75,167
48.4921875,76,167
48.49609375,76,167
48.5,75,167
48.50390625,75,167
48.5078125,75,166
48.51171875,75,166
48.515625,74,166
48.51953125,74,167
48.5234375,74,166
48.52734375,74,166
48.53125,74,167
48.53515625,73,167
48.5390625,73,168
48.54296875,73,168
48.546875,73,168
48.55078125,72,169
48.5546875,72,169
48.55859375,72,169
48.5625,72,168
48.56640625,72,168
48.5703125,72,168
48.57421875,72,167
48.578125,72,167
48.58203125,71,168
48.5859375,71,168
48.58984375,72,168
48.59375,72,168
48.59765625,71,168
48.6015625,71,168
48.60546875,72,167
48.609375,71,167
48.61328125,71,167
48.6171875,71,168
48.62109375,71,168
48.625,71,168
48.62890625,70,169
48.6328125,70,169
48.63671875,70,170
48.640625,70,170
48.64453125,70,170
48.6484375,69,170
48.65234375,69,170
48.65625,69,169
48.66015625,69,169
48.6640625,69,169
48.66796875,69,169
48.671875,69,170
48.67578125,69,170
48.6796875,69,170
48.68359375,69,171
48.6875,69,171
48.69140625,69,171
48.6953125,69,171
48.69921875,68,171
48.703125,68,171
48.70703125,69,170
48.7109375,68,170
48.71484375,68,170
48.71875,68,171
48.72265625,68,170
48.7265625,68,170
48.73046875,68,170
48.734375,67,171
48.73828125,68,171
48.7421875,67,170
48.74609375,67,170
48.75,67,170
48.75390625,67,170
48.7578125,67,170
48.76171875,67,170
48.765625,66,170
48.76953125,66,170
48.7734375,66,170
48.77734375,66,170
48.78125,66,171
48.78515625,66,170
48.7890625,66,170
48.79296875,66,170
48.796875,66,170
48.80078125,66,170
48.8046875,66,170
48.80859375,66,170
48.8125,66,170
48.81640625,65,171
48.8203125,65,171
48.82421875,66,170
48.828125,66,170
48.83203125,65,170
48.8359375,65,170
48.83984375,65,170
48.84375,65,170
48.84765625,65,170
48.8515625,65,171
48.85546875,65,171
48.859375,65,170
48.86328125,64,170
48.8671875,64,171
48.87109375,64,171
48.875,64,171
48.87890625,64,171
48.8828125,63,172
48.88671875,63,172
48.890625,64,171
48.89453125,64,171
48.8984375,63,171
48.90234375,63,171
48.90625,64,171
48.91015625,63,171
48.9140625,63,171
48.91796875,63,172
48.921875,63,172
48.92578125,63,172
48.9296875,63,172
48.93359375,63,172
48.9375,64,172
48.94140625,64,171
48.9453125,63,171
48.94921875,63,171
48.953125,63,171
48.95703125,63,171
48.9609375,63,172
48.96484375,62,172
48.96875,62,172
48.97265625,62,172
48.9765625,62,172
48.98046875,62,172
48.984375,62,172
48.98828125,62,172
48.9921875,62,172
48.99609375,62,172
49.0,62,172
49.00390625,62,173
49.0078125,62,172
49.01171875,62,172
49.015625,62,173
49.01953125,62,173
49.0234375,62,172
49.02734375,62,171
49.03125,62,171
49.03515625,62,171
49.0390625,62,171
49.04296875,62,171
49.046875,62,171
49.05078125,62,172
49.0546875,62,172
49.05859375,62,172
49.0625,62,173
49.06640625,62,173
49.0703125,62,173
49.07421875,62,172
49.078125,62,172
49.08203125,61,173
49.0859375,61,173
49.08984375,62,173
49.09375,61,172
49.09765625,61,172
49.1015625,61,173
49.10546875,61,173
49.109375,61,172
49.11328125,61,173
49.1171875,61,173
49.12109375,61,173
49.125,61,172
49.12890625,61,172
49.1328125,61,173
49.13671875,61,173
49.140625,61,172
49.14453125,61,172
49.1484375,61,173
49.15234375,61,173
49.15625,61,172
49.16015625,62,173
49.1640625,61,173
49.16796875,61,173
49.171875,61,173
49.17578125,61,172
49.1796875,61,172
49.18359375,61,173
49.1875,61,173
49.19140625,61,172
49.1953125,61,172
49.19921875,60,172
49.203125,59,172
49.20703125,59,172
49.2109375,59,172
49.21484375,58,172
49.21875,58,172
49.22265625,58,173
49.2265625,59,172
49.23046875,58,172
49.234375,59,173
49.23828125,59,173
49.2421875,59,173
49.24609375,59,173
49.25,58,174
49.25390625,58,174
49.2578125,59,174
49.26171875,59,174
49.265625,58,174
49.26953125,59,174
49.2734375,59,173
49.27734375,59,173
49.28125,59,173
49.28515625,59,174
49.2890625,59,174
49.29296875,59,173
49.296875,59,174
49.30078125,59,174
49.3046875,59,174
49.30859375,59,174
49.3125,58,174
49.31640625,58,175
49.3203125,58,175
49.32421875,58,174
49.328125,58,174
49.33203125,58,174
49.3359375,58,174
49.33984375,58,174
49.34375,58,174
49.34765625,58,174
49.3515625,58,174
49.35546875,58,174
49.359375,58,173
49.36328125,58,173
49.3671875,58,173
49.37109375,58,172
49.375,58,172
49.37890625,59,172
49.3828125,58,172
49.38671875,58,172
49.390625,58,172
49.39453125,58,172
49.3984375,57,173
49.40234375,57,173
49.40625,57,172
49.41015625,57,173
49.4140625,57,173
49.41796875,57,174
49.421875,57,175
49.42578125,56,175
49.4296875,56,176
49.43359375,55,176
49.4375,55,176
49.44140625,56,175
49.4453125,56,174
49.44921875,55,174
49.453125,55,174
49.45703125,56,174
49.4609375,55,173
49.46484375,55,174
49.46875,55,173
49.47265625,55,173
49.4765625,55,173
49.48046875,54,173
49.484375,54,173
49.48828125,54,173
49.4921875,54,173
49.49609375,54,174
49.5,54,174
49.50390625,54,175
49.5078125,54,174
49.51171875,54,172
49.515625,53,170
49.51953125,53,167
49.5234375,53,161
49.52734375,53,152
49.53125,52,141
49.53515625,52,129
49.5390625,52,115
49.54296875,52,102
49.546875,52,92
49.55078125,52,86
49.5546875,52,83
49.55859375,52,83
49.5625,51,85
49.56640625,51,89
49.5703125,51,92
49.57421875,51,93
49.578125,51,92
49.58203125,51,89
49.5859375,51,82
49.58984375,51,72
49.59375,50,61
49.59765625,50,50
49.6015625,50,40
49.60546875,49,32
49.609375,49,27
49.61328125,48,24
49.6171875,48,24
49.62109375,48,24
49.625,48,24
49.62890625,48,25
49.6328125,47,25
49.63671875,47,25
49.640625,47,24
49.64453125,47,24
49.6484375,46,24
49.65234375,46,24
49.65625,46,24
49.66015625,45,24
49.6640625,45,24
49.66796875,45,25
49.671875,45,25
49.67578125,45,24
49.6796875,44,24
49.68359375,44,24
49.6875,44,24
49.69140625,44,24
49.6953125,44,24
49.69921875,44,25
49.703125,44,25
49.70703125,44,24
49.7109375,44,24
49.71484375,43,24
49.71875,43,24
49.72265625,43,24
49.7265625,43,24
49.73046875,43,24
49.734375,43,24
49.73828125,43,24
49.7421875,43,24
49.74609375,42,24
49.75,42,24
49.75390625,42,24
49.7578125,42,24
49.76171875,42,24
49.765625,41,24
49.76953125,41,24
49.7734375,41,24
49.77734375,41,24
49.78125,41,24
49.78515625,41,24
49.7890625,41,24
49.79296875,41,24
49.796875,40,24
49.80078125,40,24
49.8046875,40,24
49.80859375,40,24
49.8125,40,24
49.81640625,40,24
49.8203125,40,24
49.82421875,40,24
49.828125,40,24
49.83203125,39,24
49.8359375,39,24
49.83984375,39,24
49.84375,39,24
49.84765625,38,24
49.8515625,38,24
49.85546875,38,24
49.859375,38,23
49.86328125,38,23
49.8671875,38,23
49.87109375,37,24
49.875,37,24
49.87890625,37,24
49.8828125,37,25
49.88671875,37,25
49.890625,37,25
49.89453125,37,24
49.8984375,37,25
49.90234375,37,24
49.90625,37,24
49.91015625,37,24
49.9140625,37,24
49.91796875,36,24
49.921875,36,24
49.92578125,36,24
49.9296875,36,24
49.93359375,36,24
49.9375,36,24
49.94140625,36,24
49.9453125,36,24
49.94921875,36,24
49.953125,36,24
49.95703125,37,24
49.9609375,36,24
49.96484375,36,24
49.96875,36,24
49.97265625,36,24
49.9765625,36,24
49.98046875,35,24
49.984375,35,24
49.98828125,35,24
49.9921875,35,24
49.99609375,35,24
50.0,35,24
50.00390625,35,24
50.0078125,35,24
50.01171875,35,24
50.015625,34,24
50.01953125,34,24
50.0234375,35,24
50.02734375,34,24
50.03125,34,24
50.03515625,34,24
50.0390625,34,24
50.04296875,34,24
50.046875,34,24
50.05078125,34,24
50.0546875,34,24
50.05859375,34,24
50.0625,34,24
50.06640625,34,24
50.0703125,34,24
50.07421875,35,24
50.078125,35,24
50.08203125,34,25
50.0859375,34,24
50.08984375,35,24
50.09375,35,24
50.09765625,34,24
50.1015625,34,25
50.10546875,35,25
50.109375,35,24
50.11328125,35,24
50.1171875,35,25
50.12109375,35,25
50.125,35,24
50.12890625,35,24
50.1328125,35,24
50.13671875,34,24
50.140625,35,24
50.14453125,34,24
50.1484375,34,24
50.15234375,34,24
50.15625,35,24
50.16015625,34,24
50.1640625,34,23
50.16796875,34,24
50.171875,34,24
50.17578125,34,23
50.1796875,33,24
50.18359375,33,24
50.1875,33,24
50.19140625,33,24
50.1953125,33,24
50.19921875,32,24
50.203125,32,24
50.20703125,32,24
50.2109375,32,24
50.21484375,32,24
50.21875,32,24
50.22265625,32,24
50.2265625,32,24
50.23046875,31,24
50.234375,32,24
50.23828125,32,24
50.2421875,32,24
50.24609375,32,24
50.25,32,24
50.25390625,32,24
50.2578125,32,24
50.26171875,32,24
50.265625,32,24
50.26953125,32,25
50.2734375,32,24
50.27734375,32,24
50.28125,32,24
50.28515625,33,25
50.2890625,33,25
50.29296875,33,24
50.296875,32,24
50.30078125,32,25
50.3046875,32,24
50.30859375,32,24
50.3125,32,24
50.31640625,32,24
50.3203125,32,24
50.32421875,32,24
50.328125,32,24
50.33203125,32,24
50.3359375,32,24
50.33984375,32,24
50.34375,32,23
50.34765625,32,23
50.3515625,32,23
50.35546875,32,23
50.359375,32,23
50.36328125,31,23
50.3671875,32,24
50.37109375,31,24
50.375,32,24
50.37890625,32,24
50.3828125,31,25
50.38671875,31,24
50.390625,32,24
50.39453125,32,24
50.3984375,32,24
50.40234375,32,24
50.40625,32,24
50.41015625,32,24
50.4140625,32,24
50.41796875,32,24
50.421875,32,24
50.42578125,32,24
50.4296875,32,24
50.43359375,32,24
50.4375,32,24
50.44140625,32,24
50.4453125,32,24
50.44921875,32,24
50.453125,32,24
50.45703125,32,24
50.4609375,32,24
50.46484375,32,25
50.46875,32,25
50.47265625,32,25
50.4765625,32,24
50.48046875,32,24
50.484375,32,24
50.48828125,33,24
50.4921875,33,24
50.49609375,32,24
50.5,32,24
50.50390625,32,24
50.5078125,32,24
50.51171875,32,24
50.515625,31,24
50.51953125,31,24
50.5234375,31,24
50.52734375,31,24
50.53125,30,24
50.53515625,30,24
50.5390625,30,24
50.54296875,29,24
50.546875,29,24
50.55078125,29,24
50.5546875,29,24
50.55859375,29,24
50.5625,30,24
50.56640625,30,24
50.5703125,30,24
50.57421875,30,24
50.578125,30,24
50.58203125,30,24
50.5859375,30,24
50.58984375,30,24
50.59375,31,24
50.59765625,31,23
50.6015625,31,24
50.60546875,31,24
50.609375,31,23
50.61328125,31,24
50.6171875,31,24
50.62109375,31,24
50.625,31,24
50.62890625,31,24
50.6328125,31,24
50.63671875,31,24
50.640625,31,24
50.64453125,31,24
50.6484375,31,24
50.65234375,31,25
50.65625,31,24
50.66015625,31,24
50.6640625,31,24
50.66796875,31,25
50.671875,31,25
50.67578125,32,24
50.6796875,31,24
50.68359375,31,25
50.6875,31,25
50.69140625,32,25
50.6953125,32,24
50.69921875,32,25
50.703125,32,25
50.70703125,33,24
50.7109375,33,24
50.71484375,33,24
50.71875,33,24
50.72265625,33,24
50.7265625,33,24
50.73046875,33,24
50.734375,33,24
50.73828125,34,24
50.7421875,34,24
50.74609375,34,24
50.75,34,24
50.75390625,34,24
50.7578125,34,24
50.76171875,34,24
50.765625,34,24
50.76953125,34,24
50.7734375,35,24
50.77734375,35,24
50.78125,35,24
50.78515625,35,24
50.7890625,35,24
50.79296875,36,24
50.796875,35,24
50.80078125,35,24
50.8046875,36,24
50.80859375,36,24
50.8125,36,24
50.81640625,36,24
50.8203125,36,24
50.82421875,36,24
50.828125,36,24
50.83203125,35,25
50.8359375,35,25
50.83984375,35,24
50.84375,35,24
50.84765625,35,24
50.8515625,35,25
50.85546875,36,25
50.859375,36,24
50.86328125,36,24
50.8671875,36,24
50.87109375,36,24
50.875,37,24
50.87890625,37,24
50.8828125,36,25
50.88671875,37,25
50.890625,37,24
50.89453125,37,24
50.8984375,37,25
50.90234375,37,25
50.90625,38,25
50.91015625,38,24
50.9140625,38,24
50.91796875,38,25
50.921875,39,25
50.92578125,39,24
50.9296875,39,24
50.93359375,39,24
50.9375,40,24
50.94140625,40,24
50.9453125,40,24
50.94921875,40,24
50.953125,40,24
50.95703125,40,24
50.9609375,40,24
50.96484375,39,24
50.96875,39,24
50.97265625,39,24
50.9765625,39,24
50.98046875,39,24
50.984375,39,24
50.98828125,39,24
50.9921875,39,24
50.99609375,39,24
51.0,39,24
51.00390625,39,24
51.0078125,40,24
51.01171875,40,24
51.015625,40,24
51.01953125,40,25
51.0234375,41,24
51.02734375,41,24
51.03125,41,24
51.03515625,42,24
51.0390625,42,24
51.04296875,43,24
51.046875,43,24
51.05078125,43,24
51.0546875,43,24
51.05859375,44,24
51.0625,44,24
51.06640625,45,24
51.0703125,45,24
51.07421875,46,24
51.078125,46,24
51.08203125,47,24
51.0859375,47,25
51.08984375,48,24
51.09375,48,24
51.09765625,48,24
51.1015625,49,24
51.10546875,50,24
51.109375,51,24
51.11328125,51,24
51.1171875,52,24
51.12109375,53,25
51.125,54,24
51.12890625,54,24
51.1328125,54,25
51.13671875,55,24
51.140625,55,24
51.14453125,56,24
51.1484375,56,24
51.15234375,57,24
51.15625,57,24
51.16015625,58,24
51.1640625,57,24
51.16796875,58,24
51.171875,59,24
51.17578125,59,24
51.1796875,59,24
51.18359375,59,24
51.1875,60,24
51.19140625,60,24
51.1953125,61,24
51.19921875,61,24
51.203125,61,24
51.20703125,61,24
51.2109375,61,24
51.21484375,61,24
51.21875,61,24
51.22265625,62,24
51.2265625,62,24
51.23046875,62,24
51.234375,63,24
51.23828125,63,24
51.2421875,64,24
51.24609375,64,24
51.25,64,25
51.25390625,64,25
51.2578125,64,24
51.26171875,65,24
51.265625,65,24
51.26953125,65,25
51.2734375,65,24
51.27734375,65,24
51.28125,65,24
51.28515625,65,25
51.2890625,65,25
51.29296875,65,24
